Txn_Date,Customer_Id,Product_Id,Quantity,Total_Sales
20-01-2021,7676,11,2,50.0
01-03-2021,769,3,2,60.0
22-02-2021,1898,8,1,100.0
30-01-2021,7385,1,2,20.0
03-02-2021,4141,6,1,50.0
19-01-2021,5814,2,1,20.0
07-03-2021,6484,5,1,10.0
01-03-2021,718,11,1,25.0
24-01-2021,2119,3,1,30.0
25-01-2021,8601,3,2,60.0
09-03-2021,1539,4,1,40.0
06-01-2021,7658,11,2,50.0
13-03-2021,7092,3,1,30.0
08-01-2021,8363,3,1,30.0
28-01-2021,1241,1,1,10.0
07-03-2021,1370,1,2,20.0
29-01-2021,6392,10,2,50.0
09-01-2021,1851,3,1,30.0
10-02-2021,6631,8,1,100.0
08-01-2021,1850,11,2,50.0
04-01-2021,4232,5,2,20.0
11-03-2021,4780,5,2,20.0
22-02-2021,6282,8,1,100.0
25-01-2021,8636,2,1,20.0
11-03-2021,9271,2,1,20.0
15-01-2021,7058,4,2,80.0
27-02-2021,2011,3,2,60.0
24-01-2021,9810,10,1,25.0
11-01-2021,9718,10,1,25.0
10-01-2021,6811,4,1,40.0
11-03-2021,4628,1,1,10.0
16-01-2021,2291,11,1,25.0
11-02-2021,977,3,2,60.0
25-02-2021,8191,11,2,50.0
01-03-2021,4724,10,2,50.0
03-02-2021,8410,10,2,50.0
07-02-2021,832,7,2,120.0
26-02-2021,7976,1,1,10.0
25-01-2021,3501,5,1,10.0
25-02-2021,3784,1,2,20.0
24-01-2021,7167,4,2,80.0
15-02-2021,5958,2,2,40.0
29-01-2021,8639,3,2,60.0
18-02-2021,1473,11,2,50.0
26-02-2021,3228,10,1,25.0
13-02-2021,4120,10,2,50.0
08-01-2021,199,10,2,50.0
06-01-2021,7423,11,2,50.0
15-02-2021,5426,6,1,50.0
06-01-2021,9606,10,2,50.0
23-02-2021,1572,7,2,120.0
03-02-2021,2210,4,2,80.0
05-03-2021,8674,4,2,80.0
22-02-2021,6472,3,1,30.0
01-02-2021,460,3,2,60.0
04-01-2021,4055,9,2,20.0
14-01-2021,4266,4,2,80.0
06-03-2021,1235,7,2,120.0
06-02-2021,4901,8,2,200.0
21-02-2021,8148,5,1,10.0
09-01-2021,5298,6,1,50.0
07-03-2021,7202,3,1,30.0
11-02-2021,9331,3,1,30.0
19-02-2021,7245,1,2,20.0
24-01-2021,4619,6,2,100.0
15-02-2021,2599,5,1,10.0
14-01-2021,5687,2,2,40.0
08-01-2021,8564,6,2,100.0
18-02-2021,332,1,1,10.0
05-03-2021,7478,2,1,20.0
27-01-2021,4543,11,2,50.0
04-02-2021,1962,3,1,30.0
30-01-2021,3827,10,2,50.0
12-01-2021,4419,5,2,20.0
15-02-2021,1294,8,2,200.0
20-02-2021,4413,4,1,40.0
06-01-2021,5355,3,1,30.0
09-01-2021,8021,3,2,60.0
07-03-2021,2373,2,1,20.0
17-01-2021,5758,5,1,10.0
17-02-2021,2141,4,1,40.0
05-02-2021,8181,7,2,120.0
06-03-2021,6508,2,1,20.0
24-02-2021,764,3,2,60.0
19-01-2021,4037,8,1,100.0
18-02-2021,2162,8,2,200.0
03-02-2021,6019,4,2,80.0
11-03-2021,2451,10,1,25.0
12-01-2021,1712,7,2,120.0
24-02-2021,450,4,2,80.0
23-01-2021,3153,5,2,20.0
03-03-2021,1728,8,2,200.0
07-02-2021,2385,6,1,50.0
25-01-2021,1400,5,2,20.0
23-02-2021,6463,11,2,50.0
12-01-2021,8304,2,1,20.0
09-01-2021,8089,7,1,60.0
10-02-2021,9673,7,1,60.0
26-02-2021,2216,5,1,10.0
21-01-2021,7893,2,1,20.0
04-01-2021,1485,5,1,10.0
10-01-2021,3458,1,1,10.0
20-01-2021,5848,7,1,60.0
22-01-2021,711,7,2,120.0
25-01-2021,4208,8,1,100.0
04-02-2021,5488,7,1,60.0
29-01-2021,8458,11,1,25.0
13-02-2021,6254,6,2,100.0
05-02-2021,2749,9,1,10.0
07-03-2021,2839,2,2,40.0
10-01-2021,3339,7,1,60.0
06-02-2021,9374,7,2,120.0
02-01-2021,6889,5,1,10.0
04-03-2021,527,11,1,25.0
16-01-2021,7544,3,1,30.0
06-02-2021,2641,8,1,100.0
02-03-2021,5655,8,2,200.0
18-01-2021,3883,1,1,10.0
07-03-2021,3499,10,1,25.0
10-02-2021,9989,7,2,120.0
22-02-2021,5831,4,1,40.0
03-03-2021,4727,10,2,50.0
25-01-2021,5650,9,2,20.0
09-03-2021,6659,2,1,20.0
11-02-2021,7995,7,1,60.0
20-02-2021,6324,5,2,20.0
28-02-2021,7152,3,2,60.0
09-01-2021,425,4,1,40.0
21-02-2021,5105,5,2,20.0
22-02-2021,2133,7,1,60.0
21-01-2021,1592,11,2,50.0
28-01-2021,9112,1,1,10.0
03-01-2021,8616,5,2,20.0
11-01-2021,3346,9,2,20.0
16-01-2021,4758,7,1,60.0
16-01-2021,9403,7,2,120.0
24-01-2021,7146,2,1,20.0
28-01-2021,208,8,1,100.0
03-02-2021,1440,1,2,20.0
12-02-2021,1937,7,2,120.0
08-01-2021,2668,11,2,50.0
04-02-2021,2140,1,1,10.0
26-01-2021,2277,7,2,120.0
12-03-2021,7686,2,2,40.0
07-03-2021,9252,7,2,120.0
12-01-2021,1636,10,1,25.0
08-01-2021,5639,5,2,20.0
21-01-2021,638,5,2,20.0
15-03-2021,9343,10,2,50.0
05-02-2021,6961,1,2,20.0
15-01-2021,9544,4,1,40.0
10-02-2021,1752,9,2,20.0
16-02-2021,2574,10,2,50.0
06-03-2021,8631,3,1,30.0
18-01-2021,8626,3,2,60.0
29-01-2021,9215,4,2,80.0
08-02-2021,2124,8,2,200.0
06-01-2021,4684,8,1,100.0
19-02-2021,1130,10,1,25.0
01-02-2021,9980,11,1,25.0
11-03-2021,3612,9,1,10.0
11-01-2021,9743,6,2,100.0
06-01-2021,952,9,1,10.0
24-01-2021,7596,6,2,100.0
23-01-2021,1527,10,1,25.0
15-02-2021,2862,4,2,80.0
13-01-2021,9718,2,2,40.0
04-03-2021,1329,10,2,50.0
10-03-2021,8207,10,1,25.0
27-02-2021,9166,2,2,40.0
10-02-2021,3901,10,1,25.0
12-02-2021,1569,8,1,100.0
12-02-2021,345,11,1,25.0
22-02-2021,279,9,2,20.0
11-01-2021,1972,9,1,10.0
10-02-2021,6525,2,1,20.0
11-01-2021,8040,3,1,30.0
28-02-2021,8541,10,1,25.0
14-01-2021,6605,8,2,200.0
15-02-2021,5215,6,1,50.0
13-03-2021,1391,7,2,120.0
14-03-2021,11,5,2,20.0
10-01-2021,6901,11,2,50.0
24-02-2021,1737,2,1,20.0
11-02-2021,9621,5,2,20.0
23-01-2021,1267,2,1,20.0
05-01-2021,5668,9,2,20.0
12-03-2021,5836,5,1,10.0
20-02-2021,7746,3,2,60.0
25-01-2021,4982,7,1,60.0
09-03-2021,6732,8,1,100.0
25-01-2021,4758,2,2,40.0
09-03-2021,5784,9,2,20.0
02-03-2021,9305,6,2,100.0
20-01-2021,7285,2,2,40.0
09-02-2021,1391,11,1,25.0
02-03-2021,5499,10,2,50.0
23-01-2021,6017,10,2,50.0
14-03-2021,279,7,1,60.0
02-02-2021,3695,4,2,80.0
14-01-2021,9685,7,2,120.0
04-03-2021,2486,5,2,20.0
28-01-2021,1855,10,2,50.0
23-01-2021,424,4,1,40.0
09-01-2021,8993,3,2,60.0
27-02-2021,2403,4,2,80.0
17-01-2021,8811,4,1,40.0
04-01-2021,8139,2,2,40.0
20-01-2021,1291,11,2,50.0
16-02-2021,315,11,2,50.0
23-01-2021,1108,9,2,20.0
05-01-2021,4499,10,1,25.0
21-02-2021,8569,9,2,20.0
08-03-2021,4942,2,2,40.0
04-03-2021,4421,8,1,100.0
05-01-2021,2857,11,2,50.0
07-01-2021,6379,7,1,60.0
16-01-2021,6282,3,2,60.0
29-01-2021,7721,5,2,20.0
11-02-2021,3129,8,2,200.0
27-01-2021,812,9,1,10.0
15-01-2021,1511,4,2,80.0
16-02-2021,898,4,2,80.0
03-02-2021,3966,2,1,20.0
03-03-2021,8024,3,1,30.0
22-02-2021,4664,9,1,10.0
21-02-2021,7433,5,1,10.0
11-03-2021,1207,10,1,25.0
01-03-2021,1290,5,1,10.0
15-03-2021,5116,11,1,25.0
25-01-2021,7092,8,1,100.0
03-03-2021,7620,1,2,20.0
04-02-2021,601,5,2,20.0
08-03-2021,9836,5,2,20.0
12-02-2021,3672,9,1,10.0
16-01-2021,8941,8,1,100.0
30-01-2021,9804,5,2,20.0
13-01-2021,4450,6,1,50.0
28-01-2021,2784,9,1,10.0
11-01-2021,1190,3,1,30.0
31-01-2021,6272,4,2,80.0
09-03-2021,8074,8,1,100.0
09-02-2021,4669,9,2,20.0
11-01-2021,4284,10,1,25.0
11-03-2021,8127,1,1,10.0
12-03-2021,6950,3,1,30.0
01-03-2021,7059,1,1,10.0
09-02-2021,6941,5,1,10.0
20-02-2021,3985,3,1,30.0
30-01-2021,1864,10,1,25.0
19-01-2021,3077,10,1,25.0
01-02-2021,7865,1,2,20.0
09-03-2021,254,8,2,200.0
13-01-2021,4353,2,1,20.0
10-02-2021,9171,7,1,60.0
26-02-2021,8223,3,1,30.0
05-01-2021,964,1,2,20.0
21-02-2021,6706,7,2,120.0
08-03-2021,8093,10,2,50.0
12-03-2021,420,10,1,25.0
28-02-2021,5140,10,2,50.0
13-02-2021,750,2,2,40.0
23-02-2021,1913,2,1,20.0
11-02-2021,8145,5,1,10.0
13-02-2021,6707,9,2,20.0
03-02-2021,425,3,2,60.0
01-03-2021,74,8,1,100.0
05-02-2021,2725,10,1,25.0
20-02-2021,1947,10,1,25.0
19-02-2021,3149,3,1,30.0
05-02-2021,7487,3,2,60.0
28-01-2021,757,11,2,50.0
01-02-2021,9479,10,1,25.0
30-01-2021,4974,4,1,40.0
12-01-2021,7659,7,2,120.0
01-02-2021,8029,9,2,20.0
18-01-2021,7791,6,2,100.0
01-02-2021,4526,1,2,20.0
03-03-2021,5872,5,2,20.0
28-01-2021,4737,3,1,30.0
25-02-2021,5305,6,1,50.0
27-01-2021,740,4,2,80.0
09-01-2021,7387,9,1,10.0
13-03-2021,6983,5,1,10.0
24-02-2021,7980,4,1,40.0
12-02-2021,9383,1,2,20.0
12-03-2021,5696,1,1,10.0
16-02-2021,9568,5,1,10.0
08-01-2021,9463,3,2,60.0
11-02-2021,3356,3,1,30.0
13-01-2021,5814,1,2,20.0
07-02-2021,5072,7,1,60.0
12-02-2021,8763,6,2,100.0
15-03-2021,1805,1,1,10.0
10-02-2021,7602,2,2,40.0
21-02-2021,4221,10,1,25.0
27-02-2021,483,3,1,30.0
17-01-2021,3001,5,1,10.0
19-02-2021,4136,10,1,25.0
08-01-2021,2547,6,2,100.0
25-02-2021,2572,2,2,40.0
30-01-2021,6020,10,1,25.0
10-02-2021,116,1,1,10.0
14-01-2021,8336,4,2,80.0
26-02-2021,6636,2,2,40.0
16-01-2021,6211,6,2,100.0
19-02-2021,5306,6,2,100.0
02-02-2021,6859,11,2,50.0
06-03-2021,5767,1,2,20.0
12-01-2021,9448,11,1,25.0
09-01-2021,8022,9,2,20.0
04-03-2021,5905,1,2,20.0
13-02-2021,4931,6,2,100.0
19-01-2021,182,5,1,10.0
13-03-2021,3653,5,2,20.0
10-03-2021,7587,6,2,100.0
19-01-2021,8879,8,2,200.0
12-02-2021,8266,2,1,20.0
28-02-2021,3224,4,1,40.0
02-03-2021,1453,10,1,25.0
16-02-2021,2609,8,2,200.0
07-01-2021,9583,11,2,50.0
05-02-2021,7000,5,1,10.0
15-03-2021,3871,1,1,10.0
18-01-2021,9356,11,2,50.0
20-01-2021,5457,7,1,60.0
15-03-2021,8122,8,2,200.0
15-03-2021,8718,3,2,60.0
19-02-2021,1135,7,1,60.0
06-01-2021,5855,8,1,100.0
24-02-2021,1288,1,1,10.0
24-02-2021,4345,9,1,10.0
09-03-2021,6806,2,1,20.0
26-02-2021,1374,4,1,40.0
16-02-2021,1474,4,1,40.0
06-03-2021,1837,10,2,50.0
13-02-2021,2694,10,2,50.0
12-03-2021,9023,5,2,20.0
28-02-2021,7689,6,1,50.0
25-02-2021,9566,10,1,25.0
15-03-2021,739,1,1,10.0
10-02-2021,6790,8,1,100.0
10-01-2021,6773,8,2,200.0
01-02-2021,9023,11,2,50.0
30-01-2021,9186,3,2,60.0
11-03-2021,2000,11,1,25.0
19-01-2021,2230,3,1,30.0
18-01-2021,6948,9,2,20.0
07-03-2021,817,10,1,25.0
09-01-2021,8459,4,1,40.0
10-02-2021,3108,10,2,50.0
01-02-2021,8747,8,1,100.0
08-02-2021,3719,5,1,10.0
11-03-2021,7394,3,2,60.0
09-02-2021,7908,7,2,120.0
28-01-2021,8193,2,2,40.0
10-01-2021,9592,10,1,25.0
31-01-2021,7172,10,1,25.0
11-01-2021,8540,5,1,10.0
04-03-2021,8423,6,1,50.0
22-01-2021,4600,1,2,20.0
09-01-2021,6817,11,1,25.0
11-02-2021,9312,4,1,40.0
06-03-2021,9222,11,1,25.0
02-01-2021,7753,3,2,60.0
08-02-2021,8312,10,2,50.0
10-03-2021,5966,4,1,40.0
16-02-2021,5589,6,1,50.0
18-02-2021,1835,4,2,80.0
20-02-2021,2689,10,1,25.0
06-02-2021,9743,11,1,25.0
08-03-2021,2606,3,1,30.0
03-02-2021,1870,8,2,200.0
14-02-2021,4912,10,1,25.0
23-02-2021,1494,9,2,20.0
17-02-2021,1584,3,2,60.0
22-01-2021,6121,2,2,40.0
15-03-2021,2544,7,1,60.0
04-03-2021,829,1,2,20.0
09-01-2021,2502,9,2,20.0
11-01-2021,4639,10,2,50.0
13-03-2021,3210,5,1,10.0
24-01-2021,5304,3,1,30.0
12-03-2021,7735,1,1,10.0
25-02-2021,338,5,1,10.0
26-02-2021,5840,5,2,20.0
26-02-2021,4647,3,2,60.0
04-01-2021,2077,8,2,200.0
09-03-2021,7622,11,1,25.0
13-02-2021,708,2,2,40.0
05-03-2021,5025,9,2,20.0
17-01-2021,4037,1,2,20.0
05-01-2021,3543,10,1,25.0
14-02-2021,3261,7,2,120.0
17-02-2021,8345,11,1,25.0
21-02-2021,3446,9,2,20.0
31-01-2021,6498,3,2,60.0
23-02-2021,6728,2,2,40.0
21-02-2021,1600,10,1,25.0
07-02-2021,334,9,2,20.0
01-02-2021,7469,6,2,100.0
05-03-2021,8530,1,2,20.0
09-03-2021,1253,2,1,20.0
02-02-2021,104,7,2,120.0
09-03-2021,8801,9,1,10.0
02-03-2021,5468,6,1,50.0
11-01-2021,7656,10,1,25.0
15-01-2021,9999,4,2,80.0
21-01-2021,5515,9,1,10.0
18-02-2021,2709,6,2,100.0
12-01-2021,4511,10,2,50.0
15-03-2021,1850,7,2,120.0
08-02-2021,4167,4,2,80.0
22-02-2021,1556,2,1,20.0
27-02-2021,8372,9,2,20.0
21-01-2021,6120,10,2,50.0
04-02-2021,4240,7,2,120.0
10-01-2021,1010,10,1,25.0
25-01-2021,3183,1,1,10.0
10-03-2021,2229,1,1,10.0
08-02-2021,7077,3,1,30.0
15-03-2021,8114,8,2,200.0
11-03-2021,4852,8,2,200.0
25-02-2021,178,2,1,20.0
04-03-2021,7358,9,1,10.0
15-03-2021,2099,4,1,40.0
05-02-2021,875,8,1,100.0
15-01-2021,8455,3,1,30.0
03-01-2021,2104,2,1,20.0
23-02-2021,7306,3,2,60.0
23-01-2021,9988,3,1,30.0
02-02-2021,3231,6,2,100.0
03-01-2021,2234,8,2,200.0
30-01-2021,9906,10,2,50.0
03-02-2021,6861,6,1,50.0
08-03-2021,3848,11,2,50.0
03-03-2021,1652,6,2,100.0
25-01-2021,3402,7,2,120.0
06-03-2021,6835,1,1,10.0
06-03-2021,9592,10,2,50.0
22-01-2021,8875,3,1,30.0
02-03-2021,7927,10,2,50.0
14-03-2021,5694,4,1,40.0
15-02-2021,2762,6,2,100.0
13-02-2021,6204,1,1,10.0
25-02-2021,8328,3,1,30.0
19-01-2021,9478,10,1,25.0
16-02-2021,3017,4,1,40.0
13-03-2021,1427,11,2,50.0
08-02-2021,6036,2,2,40.0
07-01-2021,9331,10,2,50.0
06-02-2021,8022,5,2,20.0
13-01-2021,7067,8,1,100.0
06-03-2021,9729,3,2,60.0
10-03-2021,6398,1,2,20.0
19-02-2021,5379,7,2,120.0
09-03-2021,2166,8,2,200.0
12-03-2021,9785,10,1,25.0
08-02-2021,1747,4,1,40.0
03-01-2021,848,9,2,20.0
23-01-2021,1611,6,2,100.0
16-01-2021,1521,8,2,200.0
15-01-2021,6346,2,2,40.0
17-01-2021,7855,2,1,20.0
15-01-2021,7995,8,2,200.0
16-02-2021,2219,8,2,200.0
21-02-2021,6061,5,2,20.0
06-03-2021,3293,1,2,20.0
01-02-2021,1020,11,2,50.0
27-02-2021,6949,8,1,100.0
04-03-2021,6711,6,1,50.0
16-02-2021,4607,11,2,50.0
13-01-2021,9438,4,2,80.0
11-01-2021,8174,8,2,200.0
21-02-2021,4148,11,1,25.0
08-03-2021,3172,5,1,10.0
09-03-2021,530,6,2,100.0
22-01-2021,4146,3,2,60.0
12-02-2021,4386,10,2,50.0
17-02-2021,8961,5,2,20.0
26-02-2021,2130,6,2,100.0
31-01-2021,1090,8,2,200.0
16-02-2021,8763,6,1,50.0
15-02-2021,1494,1,1,10.0
26-01-2021,2178,6,1,50.0
11-02-2021,4184,4,2,80.0
23-01-2021,9142,2,2,40.0
06-03-2021,2090,4,2,80.0
08-03-2021,818,8,2,200.0
23-01-2021,2316,7,1,60.0
15-01-2021,8158,4,2,80.0
20-02-2021,2393,2,1,20.0
15-01-2021,40,2,2,40.0
13-01-2021,1638,5,1,10.0
10-03-2021,9492,8,2,200.0
11-02-2021,4199,7,2,120.0
27-01-2021,5849,1,1,10.0
28-01-2021,2912,5,2,20.0
04-02-2021,3201,7,2,120.0
06-03-2021,5562,1,2,20.0
23-02-2021,7984,9,2,20.0
30-01-2021,7636,9,2,20.0
21-01-2021,1065,7,1,60.0
07-02-2021,8200,7,2,120.0
18-02-2021,2168,10,1,25.0
07-03-2021,7965,7,2,120.0
04-01-2021,6996,2,2,40.0
08-01-2021,1180,1,2,20.0
09-01-2021,9905,3,2,60.0
27-01-2021,5421,8,2,200.0
19-01-2021,7470,11,1,25.0
24-01-2021,5899,1,2,20.0
02-02-2021,809,4,2,80.0
13-01-2021,3387,2,2,40.0
20-01-2021,7004,11,1,25.0
25-02-2021,7350,4,2,80.0
01-03-2021,2476,2,2,40.0
01-02-2021,8401,10,2,50.0
23-01-2021,3671,5,1,10.0
04-03-2021,6677,6,1,50.0
08-03-2021,2893,3,1,30.0
06-01-2021,5226,9,1,10.0
07-03-2021,9656,2,1,20.0
29-01-2021,24,7,1,60.0
16-01-2021,388,6,1,50.0
08-03-2021,715,8,1,100.0
14-01-2021,1850,7,1,60.0
03-01-2021,8668,2,2,40.0
13-02-2021,6119,6,1,50.0
03-03-2021,1470,6,1,50.0
02-03-2021,7480,4,2,80.0
05-02-2021,5441,10,2,50.0
06-02-2021,4097,2,1,20.0
13-03-2021,281,10,1,25.0
25-02-2021,9783,2,1,20.0
22-02-2021,2445,4,2,80.0
29-01-2021,3758,2,1,20.0
07-01-2021,6358,1,2,20.0
22-01-2021,8715,11,1,25.0
16-02-2021,5053,4,2,80.0
02-03-2021,65,6,2,100.0
27-02-2021,4356,11,2,50.0
26-01-2021,1702,5,1,10.0
02-01-2021,7199,3,1,30.0
27-02-2021,6151,3,2,60.0
09-01-2021,7181,2,2,40.0
02-01-2021,9430,3,2,60.0
02-03-2021,2960,1,1,10.0
17-02-2021,3506,10,2,50.0
08-03-2021,7593,1,1,10.0
07-01-2021,1670,4,1,40.0
22-02-2021,9422,5,1,10.0
28-01-2021,4698,11,1,25.0
04-02-2021,3593,4,2,80.0
13-03-2021,8147,10,1,25.0
05-01-2021,5840,5,2,20.0
29-01-2021,3632,11,2,50.0
04-01-2021,2600,4,1,40.0
17-02-2021,9445,10,2,50.0
03-01-2021,4087,9,2,20.0
17-02-2021,8356,5,1,10.0
20-02-2021,9417,1,1,10.0
03-01-2021,2955,7,1,60.0
19-01-2021,5384,11,1,25.0
25-01-2021,1394,2,1,20.0
05-03-2021,2990,5,2,20.0
14-01-2021,8855,8,1,100.0
09-02-2021,8332,6,2,100.0
10-03-2021,2631,4,1,40.0
29-01-2021,6949,5,1,10.0
12-01-2021,1135,5,2,20.0
18-01-2021,3222,6,1,50.0
23-02-2021,9726,6,2,100.0
17-01-2021,8944,6,1,50.0
08-02-2021,8661,4,2,80.0
06-02-2021,7641,1,2,20.0
24-02-2021,1072,5,2,20.0
07-02-2021,3767,3,2,60.0
17-02-2021,1274,5,1,10.0
20-01-2021,8360,7,1,60.0
14-01-2021,6292,5,2,20.0
09-02-2021,5264,11,1,25.0
14-02-2021,5932,9,2,20.0
18-01-2021,4522,8,2,200.0
16-01-2021,9269,10,2,50.0
07-03-2021,2037,3,1,30.0
26-02-2021,7887,9,1,10.0
02-02-2021,7107,7,1,60.0
23-01-2021,8728,9,2,20.0
08-02-2021,1932,6,2,100.0
16-01-2021,1908,11,2,50.0
07-03-2021,9694,8,2,200.0
07-03-2021,1341,10,2,50.0
04-01-2021,320,5,2,20.0
10-02-2021,8534,11,1,25.0
21-02-2021,5511,5,2,20.0
13-02-2021,2387,2,1,20.0
14-03-2021,7164,6,1,50.0
04-03-2021,374,6,2,100.0
02-02-2021,5767,4,2,80.0
24-02-2021,8935,5,1,10.0
15-01-2021,7878,8,2,200.0
02-03-2021,3442,4,1,40.0
05-03-2021,4287,1,2,20.0
09-02-2021,583,5,1,10.0
11-01-2021,2970,5,1,10.0
04-01-2021,8529,9,2,20.0
07-03-2021,3421,3,1,30.0
30-01-2021,2718,10,1,25.0
11-02-2021,1481,2,1,20.0
13-02-2021,7621,7,1,60.0
15-03-2021,6253,10,2,50.0
04-01-2021,7334,5,2,20.0
07-03-2021,3208,1,1,10.0
19-02-2021,351,9,2,20.0
26-02-2021,91,2,2,40.0
21-02-2021,6371,1,1,10.0
11-03-2021,4715,10,2,50.0
13-02-2021,5487,4,1,40.0
14-03-2021,6255,3,1,30.0
04-01-2021,2608,4,1,40.0
11-02-2021,4140,8,1,100.0
25-02-2021,2470,10,1,25.0
28-02-2021,1146,8,2,200.0
29-01-2021,3084,2,2,40.0
02-02-2021,9785,9,1,10.0
07-01-2021,7977,4,1,40.0
01-02-2021,3606,11,2,50.0
30-01-2021,67,5,1,10.0
02-03-2021,7493,2,2,40.0
27-01-2021,2536,7,1,60.0
13-03-2021,3572,6,2,100.0
15-01-2021,4551,1,2,20.0
09-02-2021,1824,10,1,25.0
13-03-2021,2171,3,1,30.0
24-02-2021,7012,4,1,40.0
14-03-2021,7308,3,2,60.0
01-03-2021,6010,10,2,50.0
25-02-2021,89,11,1,25.0
21-02-2021,2155,9,2,20.0
02-01-2021,2462,8,2,200.0
30-01-2021,5702,7,2,120.0
06-01-2021,3409,2,2,40.0
04-02-2021,2007,7,2,120.0
11-01-2021,8612,9,1,10.0
12-02-2021,1511,9,1,10.0
12-03-2021,9925,4,2,80.0
25-01-2021,8159,10,2,50.0
09-02-2021,2497,1,2,20.0
29-01-2021,5329,10,1,25.0
22-02-2021,9912,6,1,50.0
08-03-2021,883,9,1,10.0
19-01-2021,185,4,2,80.0
24-02-2021,5447,11,2,50.0
27-01-2021,7969,11,2,50.0
02-03-2021,512,1,1,10.0
03-03-2021,823,2,2,40.0
04-03-2021,5460,8,2,200.0
12-02-2021,9901,6,1,50.0
14-03-2021,5121,8,1,100.0
20-02-2021,7903,8,2,200.0
31-01-2021,1958,8,1,100.0
18-02-2021,9642,6,1,50.0
03-03-2021,9484,7,1,60.0
10-02-2021,3086,9,1,10.0
14-01-2021,6009,5,2,20.0
23-02-2021,1215,8,1,100.0
24-01-2021,327,3,1,30.0
04-03-2021,7554,9,2,20.0
25-01-2021,3430,11,2,50.0
09-01-2021,731,8,2,200.0
28-02-2021,2870,7,2,120.0
02-01-2021,5905,9,2,20.0
09-01-2021,8849,4,2,80.0
12-03-2021,3429,3,2,60.0
13-02-2021,3657,10,1,25.0
17-02-2021,7587,7,1,60.0
25-01-2021,8550,11,2,50.0
12-03-2021,756,1,1,10.0
09-02-2021,4672,2,1,20.0
02-03-2021,868,6,1,50.0
15-01-2021,7119,3,2,60.0
28-01-2021,2479,5,1,10.0
13-01-2021,3753,4,2,80.0
07-01-2021,4351,1,2,20.0
10-03-2021,2864,8,1,100.0
08-01-2021,8845,1,2,20.0
09-03-2021,6281,6,1,50.0
15-02-2021,1022,4,1,40.0
21-02-2021,7035,5,1,10.0
12-01-2021,7774,8,2,200.0
08-03-2021,3174,8,2,200.0
12-01-2021,9843,5,2,20.0
27-01-2021,1832,5,2,20.0
05-01-2021,2094,9,1,10.0
02-03-2021,157,11,2,50.0
02-01-2021,9874,8,2,200.0
11-02-2021,2194,11,1,25.0
21-02-2021,1817,10,1,25.0
23-01-2021,3328,10,1,25.0
10-03-2021,1950,9,1,10.0
14-02-2021,6388,9,2,20.0
13-01-2021,6446,11,1,25.0
02-02-2021,6012,7,2,120.0
10-03-2021,2878,4,2,80.0
20-02-2021,379,2,1,20.0
09-03-2021,2329,4,2,80.0
02-03-2021,1902,7,2,120.0
05-01-2021,7193,9,1,10.0
07-03-2021,993,5,1,10.0
03-01-2021,50,4,1,40.0
18-02-2021,9492,7,1,60.0
08-01-2021,1434,5,1,10.0
09-02-2021,2868,1,1,10.0
27-02-2021,6860,9,2,20.0
06-02-2021,2795,10,2,50.0
19-01-2021,5973,11,2,50.0
25-01-2021,4194,8,1,100.0
17-01-2021,9141,5,1,10.0
06-03-2021,3356,4,1,40.0
24-02-2021,9378,8,2,200.0
05-03-2021,6241,6,1,50.0
14-01-2021,9917,7,2,120.0
27-02-2021,8548,4,1,40.0
21-01-2021,313,8,2,200.0
04-03-2021,1678,2,2,40.0
15-01-2021,6401,4,1,40.0
08-03-2021,1162,6,1,50.0
19-02-2021,1981,10,1,25.0
28-02-2021,6683,8,1,100.0
11-03-2021,2577,10,2,50.0
20-02-2021,5279,10,1,25.0
07-01-2021,4104,10,2,50.0
26-01-2021,1833,2,1,20.0
09-02-2021,1829,7,2,120.0
20-01-2021,3443,5,2,20.0
08-02-2021,7441,3,2,60.0
08-01-2021,6795,10,2,50.0
20-01-2021,4605,10,1,25.0
07-01-2021,111,2,2,40.0
08-01-2021,5847,9,2,20.0
08-01-2021,3799,3,1,30.0
27-01-2021,6115,1,2,20.0
12-02-2021,6396,8,1,100.0
19-01-2021,874,1,1,10.0
23-02-2021,4900,10,2,50.0
10-01-2021,9080,5,1,10.0
26-01-2021,1105,3,2,60.0
12-03-2021,3900,2,1,20.0
31-01-2021,8031,4,2,80.0
02-01-2021,6506,10,1,25.0
31-01-2021,3056,3,2,60.0
06-03-2021,813,6,2,100.0
14-02-2021,6847,4,1,40.0
17-01-2021,9508,7,1,60.0
12-01-2021,9693,8,2,200.0
26-01-2021,4219,3,2,60.0
14-02-2021,9350,3,1,30.0
07-01-2021,5171,10,1,25.0
11-01-2021,6983,1,2,20.0
08-02-2021,8200,11,1,25.0
20-02-2021,318,6,2,100.0
03-01-2021,9445,7,2,120.0
18-02-2021,5608,11,1,25.0
12-01-2021,604,8,1,100.0
07-01-2021,2503,9,2,20.0
05-02-2021,80,6,2,100.0
19-01-2021,8440,1,2,20.0
18-02-2021,7879,9,2,20.0
17-01-2021,1638,5,2,20.0
06-01-2021,4611,4,2,80.0
01-03-2021,4314,6,2,100.0
01-03-2021,7444,11,1,25.0
02-03-2021,218,6,1,50.0
14-03-2021,8364,2,1,20.0
27-02-2021,3079,8,1,100.0
16-02-2021,2594,9,2,20.0
24-01-2021,5079,6,1,50.0
10-02-2021,7517,6,2,100.0
10-03-2021,6944,2,2,40.0
