Txn_Date,Customer_Id,Product_Id,Quantity,Total_Sales
01-04-2020,4499,1,1,10.0
16-10-2020,8897,2,2,40.0
21-10-2020,7635,9,1,10.0
20-05-2020,936,11,1,25.0
05-06-2020,2476,11,2,50.0
28-07-2020,9856,8,2,200.0
31-01-2020,8437,9,2,20.0
25-07-2020,8185,5,1,10.0
01-06-2020,1404,11,2,50.0
21-09-2020,389,9,2,20.0
09-01-2020,7922,4,2,80.0
01-09-2020,254,2,2,40.0
27-10-2020,1798,7,1,60.0
16-12-2020,3052,8,1,100.0
05-08-2020,8487,8,1,100.0
28-06-2020,9097,10,2,50.0
24-10-2020,5088,2,2,40.0
09-12-2020,7795,3,1,30.0
08-05-2020,6340,5,2,20.0
07-11-2020,3768,2,1,20.0
29-08-2020,9421,7,2,120.0
19-03-2020,9193,6,2,100.0
09-07-2020,2952,6,2,100.0
20-08-2020,8913,5,1,10.0
24-06-2020,8012,3,1,30.0
13-06-2020,7458,1,1,10.0
11-07-2020,1550,1,2,20.0
14-05-2020,9556,2,2,40.0
04-09-2020,5028,5,1,10.0
02-07-2020,8242,1,2,20.0
19-06-2020,3647,9,1,10.0
17-11-2020,7169,8,1,100.0
26-07-2020,4016,1,2,20.0
14-10-2020,6223,11,2,50.0
05-01-2020,611,6,2,100.0
13-07-2020,2034,11,2,50.0
15-09-2020,3868,4,1,40.0
27-06-2020,7497,6,1,50.0
10-04-2020,5278,5,1,10.0
03-07-2020,6894,11,2,50.0
20-05-2020,7321,9,1,10.0
19-01-2020,5735,11,1,25.0
30-01-2020,8597,2,1,20.0
25-08-2020,6890,9,1,10.0
30-10-2020,7004,6,2,100.0
08-07-2020,7151,5,1,10.0
23-03-2020,6318,9,2,20.0
04-06-2020,791,6,1,50.0
13-08-2020,4018,3,1,30.0
08-03-2020,9246,10,1,25.0
17-02-2020,720,10,2,50.0
14-05-2020,8511,7,1,60.0
26-09-2020,4057,2,1,20.0
14-01-2020,8347,6,2,100.0
21-06-2020,2373,5,2,20.0
30-08-2020,9916,8,2,200.0
15-11-2020,6066,3,1,30.0
16-07-2020,930,8,1,100.0
31-03-2020,6946,4,2,80.0
08-04-2020,9920,7,1,60.0
19-05-2020,8445,7,1,60.0
26-03-2020,3736,2,2,40.0
02-10-2020,2049,10,1,25.0
02-02-2020,4866,3,1,30.0
03-06-2020,7783,10,1,25.0
21-08-2020,7679,1,1,10.0
19-01-2020,9117,11,2,50.0
26-09-2020,5204,6,1,50.0
04-11-2020,5135,3,2,60.0
24-12-2020,532,1,1,10.0
29-04-2020,5327,5,1,10.0
14-05-2020,9451,1,2,20.0
14-03-2020,4841,2,1,20.0
26-03-2020,3416,1,2,20.0
27-09-2020,566,6,1,50.0
20-01-2020,4446,11,2,50.0
27-06-2020,880,5,2,20.0
24-12-2020,6067,8,2,200.0
02-03-2020,4426,8,1,100.0
25-03-2020,6886,1,2,20.0
30-01-2020,5762,6,2,100.0
03-08-2020,5901,10,2,50.0
05-06-2020,8242,1,1,10.0
28-09-2020,1159,8,1,100.0
29-04-2020,6967,3,1,30.0
12-03-2020,5855,11,2,50.0
01-06-2020,7175,1,2,20.0
28-11-2020,8464,11,1,25.0
16-05-2020,5910,9,2,20.0
08-01-2020,6035,5,2,20.0
16-09-2020,7323,8,2,200.0
10-03-2020,2216,7,1,60.0
29-08-2020,4460,3,1,30.0
28-06-2020,4138,1,2,20.0
30-01-2020,2883,4,1,40.0
22-11-2020,4744,6,2,100.0
06-08-2020,3985,4,2,80.0
08-09-2020,9670,5,1,10.0
25-06-2020,8340,6,2,100.0
24-06-2020,279,5,1,10.0
18-12-2020,1945,3,2,60.0
01-08-2020,6952,2,2,40.0
19-12-2020,706,7,1,60.0
23-11-2020,9228,11,2,50.0
21-06-2020,1019,6,1,50.0
20-08-2020,1914,3,2,60.0
09-01-2020,6792,11,1,25.0
05-07-2020,8738,4,1,40.0
11-01-2020,5774,4,1,40.0
04-03-2020,7678,4,1,40.0
22-11-2020,519,7,2,120.0
31-01-2020,4547,2,1,20.0
10-03-2020,1869,3,1,30.0
01-02-2020,3935,10,1,25.0
19-04-2020,5270,7,1,60.0
01-05-2020,9132,5,2,20.0
25-04-2020,2806,2,1,20.0
16-05-2020,5102,7,1,60.0
16-02-2020,6282,4,1,40.0
18-07-2020,1137,9,2,20.0
28-11-2020,9211,3,1,30.0
18-12-2020,2275,3,1,30.0
18-07-2020,8071,9,2,20.0
06-10-2020,1092,2,2,40.0
19-08-2020,5658,5,2,20.0
20-05-2020,3968,3,1,30.0
30-01-2020,1909,8,2,200.0
15-01-2020,8426,4,1,40.0
15-07-2020,35,8,2,200.0
17-09-2020,647,5,2,20.0
04-02-2020,8322,5,1,10.0
29-03-2020,4764,10,2,50.0
23-12-2020,442,10,2,50.0
21-05-2020,8040,5,1,10.0
04-04-2020,9642,4,1,40.0
13-12-2020,8514,4,1,40.0
18-09-2020,4637,2,1,20.0
21-04-2020,4250,6,2,100.0
04-06-2020,7593,9,1,10.0
29-11-2020,5746,6,1,50.0
14-09-2020,7013,3,2,60.0
23-09-2020,5651,10,1,25.0
16-06-2020,913,7,2,120.0
14-07-2020,2354,5,1,10.0
03-02-2020,8117,10,2,50.0
21-07-2020,6570,6,2,100.0
04-07-2020,8023,2,1,20.0
29-12-2020,2515,7,1,60.0
19-11-2020,1711,5,2,20.0
29-04-2020,7767,2,2,40.0
19-03-2020,9721,5,1,10.0
18-05-2020,8431,7,1,60.0
28-10-2020,4368,11,1,25.0
24-08-2020,8691,6,1,50.0
12-05-2020,6935,10,1,25.0
21-05-2020,6363,9,2,20.0
12-12-2020,2608,3,1,30.0
01-05-2020,8541,10,1,25.0
26-06-2020,8494,11,2,50.0
21-02-2020,3951,5,1,10.0
04-05-2020,2575,7,1,60.0
07-12-2020,1099,3,2,60.0
18-11-2020,3956,2,2,40.0
03-07-2020,3826,9,2,20.0
29-07-2020,7251,11,1,25.0
20-01-2020,8368,3,2,60.0
13-08-2020,6462,7,1,60.0
11-07-2020,8514,8,2,200.0
07-05-2020,6208,11,2,50.0
20-12-2020,7987,9,1,10.0
27-11-2020,637,3,2,60.0
25-05-2020,1618,11,2,50.0
25-10-2020,2903,10,2,50.0
10-02-2020,9443,1,1,10.0
09-07-2020,526,11,2,50.0
07-07-2020,303,6,2,100.0
04-02-2020,4511,8,1,100.0
20-10-2020,4066,5,1,10.0
17-07-2020,2570,8,1,100.0
03-02-2020,4059,5,2,20.0
26-06-2020,9293,9,1,10.0
11-11-2020,3818,8,2,200.0
21-02-2020,8625,6,1,50.0
31-10-2020,4760,1,1,10.0
13-11-2020,6506,11,1,25.0
06-07-2020,3868,8,1,100.0
24-09-2020,4010,5,2,20.0
11-03-2020,3009,2,2,40.0
16-10-2020,3854,4,1,40.0
26-01-2020,3959,4,1,40.0
16-02-2020,5608,7,1,60.0
07-09-2020,5771,7,2,120.0
07-10-2020,7476,4,2,80.0
04-01-2020,3557,5,2,20.0
28-01-2020,4992,1,1,10.0
02-10-2020,300,8,1,100.0
23-03-2020,9473,4,1,40.0
16-10-2020,5800,6,2,100.0
17-10-2020,1601,1,2,20.0
25-09-2020,9347,4,2,80.0
13-09-2020,7970,11,2,50.0
22-01-2020,5228,8,2,200.0
27-11-2020,950,5,1,10.0
10-05-2020,2667,10,2,50.0
06-09-2020,4729,11,2,50.0
30-07-2020,4304,5,1,10.0
30-04-2020,2878,8,1,100.0
29-04-2020,9806,10,2,50.0
27-08-2020,5287,1,1,10.0
01-08-2020,3723,3,2,60.0
11-08-2020,4838,11,2,50.0
22-06-2020,9181,11,1,25.0
09-11-2020,6643,1,2,20.0
12-11-2020,1515,5,2,20.0
17-03-2020,5227,11,2,50.0
18-12-2020,8451,4,1,40.0
13-03-2020,7479,1,2,20.0
17-03-2020,5930,9,1,10.0
13-03-2020,1748,4,2,80.0
28-01-2020,1175,3,1,30.0
17-11-2020,5919,9,1,10.0
24-08-2020,7117,5,2,20.0
03-12-2020,9823,7,1,60.0
16-01-2020,4758,5,2,20.0
24-03-2020,9837,8,2,200.0
12-01-2020,2593,11,1,25.0
11-02-2020,6030,10,1,25.0
22-06-2020,4685,7,1,60.0
08-03-2020,4688,1,2,20.0
25-05-2020,1493,11,1,25.0
25-11-2020,1594,3,2,60.0
26-10-2020,52,3,1,30.0
03-01-2020,3893,6,2,100.0
04-09-2020,2619,6,1,50.0
29-04-2020,908,11,1,25.0
06-06-2020,5373,6,2,100.0
29-08-2020,6753,2,2,40.0
20-03-2020,1275,5,1,10.0
23-09-2020,94,9,2,20.0
25-08-2020,3691,4,1,40.0
24-05-2020,8908,5,1,10.0
04-08-2020,9885,11,2,50.0
22-08-2020,604,11,2,50.0
04-07-2020,5964,5,1,10.0
09-01-2020,333,4,1,40.0
08-04-2020,7408,7,1,60.0
28-07-2020,2865,7,2,120.0
15-06-2020,1750,6,1,50.0
16-05-2020,5870,7,2,120.0
25-07-2020,2540,11,1,25.0
08-04-2020,4953,7,2,120.0
02-09-2020,6175,7,1,60.0
15-06-2020,3306,1,1,10.0
05-06-2020,5702,7,1,60.0
22-11-2020,1316,4,2,80.0
15-06-2020,8197,9,2,20.0
18-10-2020,3985,11,1,25.0
15-07-2020,4820,8,2,200.0
27-08-2020,6526,1,1,10.0
23-02-2020,5148,4,2,80.0
28-06-2020,957,3,2,60.0
17-03-2020,9891,9,2,20.0
19-05-2020,9082,4,2,80.0
25-02-2020,8579,1,2,20.0
29-05-2020,9674,11,1,25.0
19-08-2020,1345,6,2,100.0
14-07-2020,243,9,1,10.0
05-07-2020,6381,10,1,25.0
20-02-2020,6217,9,2,20.0
30-11-2020,7187,5,2,20.0
28-02-2020,2902,3,1,30.0
17-07-2020,6203,3,1,30.0
02-02-2020,8066,2,1,20.0
13-06-2020,3934,2,2,40.0
11-04-2020,5500,8,1,100.0
20-01-2020,5159,4,2,80.0
13-04-2020,2409,6,1,50.0
29-01-2020,6339,9,2,20.0
23-03-2020,5982,3,2,60.0
10-08-2020,817,2,1,20.0
15-05-2020,6991,3,1,30.0
06-08-2020,907,7,2,120.0
08-06-2020,783,8,2,200.0
19-05-2020,8487,1,1,10.0
20-04-2020,8496,8,2,200.0
01-02-2020,8191,5,1,10.0
24-02-2020,3866,5,2,20.0
17-01-2020,9791,1,2,20.0
15-03-2020,3476,9,2,20.0
01-07-2020,8891,7,2,120.0
01-08-2020,787,5,2,20.0
06-04-2020,7522,11,1,25.0
16-12-2020,6817,3,2,60.0
21-02-2020,8732,11,2,50.0
09-01-2020,2807,11,1,25.0
22-03-2020,1799,4,2,80.0
14-12-2020,2739,5,2,20.0
29-05-2020,7132,8,2,200.0
18-05-2020,6039,2,1,20.0
27-09-2020,2502,8,2,200.0
15-07-2020,3340,4,2,80.0
21-05-2020,4663,7,1,60.0
26-08-2020,634,11,1,25.0
07-06-2020,3002,2,1,20.0
30-08-2020,9680,8,1,100.0
22-09-2020,4296,9,2,20.0
18-11-2020,5012,3,2,60.0
20-06-2020,180,11,1,25.0
22-03-2020,400,10,2,50.0
10-05-2020,1442,7,2,120.0
02-01-2020,121,10,1,25.0
11-05-2020,5729,10,1,25.0
25-07-2020,2881,8,1,100.0
09-07-2020,7776,6,2,100.0
22-02-2020,8748,5,2,20.0
04-05-2020,3755,8,2,200.0
23-09-2020,1946,2,1,20.0
10-08-2020,3851,1,2,20.0
23-11-2020,4858,5,1,10.0
19-10-2020,9657,2,2,40.0
31-10-2020,1095,7,2,120.0
29-04-2020,5503,7,2,120.0
31-12-2020,7977,6,1,50.0
22-04-2020,5304,7,2,120.0
12-03-2020,1284,4,1,40.0
30-08-2020,9045,1,2,20.0
19-12-2020,7617,10,2,50.0
26-08-2020,5495,2,2,40.0
08-08-2020,2241,8,1,100.0
08-03-2020,249,10,2,50.0
02-03-2020,2734,6,2,100.0
05-07-2020,713,8,2,200.0
24-04-2020,1321,11,1,25.0
25-02-2020,2115,3,1,30.0
02-11-2020,1226,9,2,20.0
19-02-2020,1164,6,1,50.0
20-03-2020,4900,5,1,10.0
05-12-2020,6435,8,2,200.0
20-07-2020,4478,10,2,50.0
15-08-2020,7108,1,1,10.0
16-09-2020,7310,10,2,50.0
29-03-2020,4139,10,1,25.0
03-08-2020,1933,9,1,10.0
07-04-2020,479,6,2,100.0
28-09-2020,2310,2,1,20.0
22-09-2020,9436,8,2,200.0
26-10-2020,714,10,2,50.0
11-06-2020,2789,11,2,50.0
31-07-2020,2095,9,1,10.0
21-04-2020,2741,11,2,50.0
09-06-2020,5278,9,1,10.0
07-08-2020,4331,6,2,100.0
24-09-2020,8854,2,1,20.0
14-11-2020,7390,10,2,50.0
24-03-2020,2111,5,2,20.0
07-10-2020,9659,6,1,50.0
31-07-2020,3852,4,2,80.0
25-10-2020,5149,6,2,100.0
09-09-2020,4462,2,1,20.0
10-03-2020,4369,5,2,20.0
20-03-2020,9063,4,1,40.0
28-10-2020,5504,5,2,20.0
07-09-2020,2119,11,2,50.0
21-06-2020,8158,7,2,120.0
11-12-2020,6336,10,2,50.0
15-07-2020,3750,6,1,50.0
10-12-2020,1216,6,2,100.0
29-10-2020,9181,11,2,50.0
28-12-2020,9103,10,1,25.0
01-07-2020,2859,9,1,10.0
30-01-2020,9090,9,2,20.0
15-11-2020,4691,3,2,60.0
22-11-2020,1624,10,2,50.0
03-12-2020,4145,7,1,60.0
08-07-2020,9169,5,1,10.0
06-07-2020,2974,4,2,80.0
05-02-2020,773,9,2,20.0
19-10-2020,1717,6,2,100.0
07-11-2020,899,6,1,50.0
05-05-2020,1566,10,1,25.0
27-03-2020,5359,7,1,60.0
12-10-2020,5712,2,2,40.0
03-03-2020,9717,9,2,20.0
09-03-2020,6762,11,1,25.0
05-08-2020,7996,8,2,200.0
03-06-2020,9331,3,2,60.0
20-10-2020,2057,9,2,20.0
20-02-2020,9418,1,2,20.0
12-04-2020,4496,7,2,120.0
14-03-2020,4654,1,2,20.0
10-01-2020,396,9,1,10.0
14-09-2020,2037,10,1,25.0
27-07-2020,5817,8,2,200.0
18-11-2020,2247,11,2,50.0
08-03-2020,3339,5,2,20.0
07-07-2020,2146,6,2,100.0
15-12-2020,7542,11,2,50.0
12-09-2020,9561,3,2,60.0
12-10-2020,5746,10,1,25.0
27-01-2020,6961,10,1,25.0
23-05-2020,1895,3,2,60.0
26-10-2020,3114,1,2,20.0
31-12-2020,3895,3,1,30.0
03-02-2020,4343,3,1,30.0
16-03-2020,7304,7,1,60.0
29-08-2020,9467,11,2,50.0
27-02-2020,684,5,1,10.0
27-11-2020,5041,7,1,60.0
23-03-2020,496,4,1,40.0
06-07-2020,9988,8,1,100.0
08-08-2020,5874,11,2,50.0
06-06-2020,1227,6,1,50.0
07-08-2020,6133,11,1,25.0
22-12-2020,4404,11,1,25.0
30-07-2020,6369,11,1,25.0
08-03-2020,6316,8,1,100.0
13-10-2020,8990,2,2,40.0
13-09-2020,8142,2,2,40.0
27-06-2020,1539,10,2,50.0
25-11-2020,1076,9,1,10.0
29-03-2020,3666,3,2,60.0
23-12-2020,8460,6,2,100.0
19-02-2020,8576,4,2,80.0
13-03-2020,1032,7,2,120.0
03-05-2020,6842,9,1,10.0
08-08-2020,4368,5,2,20.0
19-05-2020,2894,8,1,100.0
15-10-2020,152,11,1,25.0
23-11-2020,7071,2,2,40.0
05-08-2020,5336,6,2,100.0
08-10-2020,8563,7,1,60.0
21-10-2020,5828,8,2,200.0
24-12-2020,7109,3,1,30.0
18-03-2020,3789,5,1,10.0
22-07-2020,3792,7,2,120.0
21-08-2020,142,11,1,25.0
11-05-2020,3791,9,2,20.0
09-10-2020,6401,3,1,30.0
22-09-2020,6438,8,1,100.0
20-11-2020,2420,10,2,50.0
20-02-2020,433,6,1,50.0
30-10-2020,9161,11,2,50.0
29-05-2020,4564,5,2,20.0
07-11-2020,8083,6,1,50.0
12-02-2020,6789,5,1,10.0
17-02-2020,1250,3,1,30.0
03-04-2020,7032,4,2,80.0
03-02-2020,8776,7,2,120.0
24-04-2020,1534,8,1,100.0
17-11-2020,2683,4,1,40.0
07-04-2020,9133,5,1,10.0
22-07-2020,8796,11,1,25.0
13-03-2020,2293,10,2,50.0
17-11-2020,761,1,2,20.0
16-07-2020,8264,2,2,40.0
16-10-2020,2802,10,2,50.0
09-02-2020,8206,7,2,120.0
30-11-2020,300,9,1,10.0
22-06-2020,4634,3,2,60.0
10-09-2020,9818,11,1,25.0
05-05-2020,36,3,1,30.0
02-01-2020,2652,3,2,60.0
29-11-2020,2015,4,2,80.0
03-05-2020,8524,10,1,25.0
24-06-2020,2810,2,1,20.0
06-12-2020,8515,11,2,50.0
17-09-2020,3534,5,2,20.0
19-05-2020,8834,4,2,80.0
09-05-2020,6004,4,1,40.0
23-08-2020,9534,11,2,50.0
16-04-2020,7494,1,2,20.0
07-07-2020,4767,2,1,20.0
31-03-2020,6267,7,1,60.0
25-11-2020,3689,7,2,120.0
24-07-2020,8249,1,2,20.0
04-07-2020,3606,8,1,100.0
02-10-2020,7680,3,1,30.0
17-10-2020,9472,11,2,50.0
15-11-2020,7106,6,1,50.0
13-04-2020,6340,11,2,50.0
08-11-2020,4557,3,2,60.0
22-07-2020,3854,3,1,30.0
01-05-2020,8268,10,1,25.0
03-08-2020,4406,7,2,120.0
29-08-2020,1786,1,1,10.0
12-03-2020,9040,7,2,120.0
05-02-2020,4823,3,2,60.0
26-09-2020,7713,6,2,100.0
15-05-2020,7706,8,1,100.0
09-06-2020,3015,10,1,25.0
14-02-2020,9766,8,2,200.0
15-11-2020,8952,5,2,20.0
28-11-2020,4528,10,1,25.0
04-07-2020,8878,11,2,50.0
23-10-2020,7056,7,2,120.0
11-05-2020,9204,7,2,120.0
04-10-2020,1287,5,2,20.0
08-03-2020,7960,10,2,50.0
26-02-2020,7726,2,1,20.0
08-09-2020,9830,6,2,100.0
19-06-2020,4342,4,2,80.0
22-09-2020,1746,9,1,10.0
02-10-2020,6018,11,2,50.0
25-06-2020,5656,3,1,30.0
17-05-2020,409,9,2,20.0
24-01-2020,7564,3,1,30.0
05-05-2020,561,9,2,20.0
18-01-2020,4437,5,1,10.0
10-01-2020,7135,9,2,20.0
05-11-2020,3085,11,2,50.0
19-03-2020,5596,4,1,40.0
04-01-2020,7622,7,2,120.0
26-09-2020,6213,2,1,20.0
10-10-2020,4596,11,2,50.0
09-02-2020,7227,1,2,20.0
01-07-2020,7402,2,1,20.0
02-12-2020,4032,7,2,120.0
11-10-2020,4071,10,1,25.0
05-01-2020,9723,3,2,60.0
29-05-2020,5045,11,1,25.0
12-07-2020,4868,5,2,20.0
25-06-2020,28,2,2,40.0
13-06-2020,6848,2,1,20.0
25-03-2020,5526,3,1,30.0
01-04-2020,1617,6,1,50.0
05-07-2020,7172,7,2,120.0
01-09-2020,3242,1,1,10.0
07-12-2020,3440,6,2,100.0
07-11-2020,9062,7,2,120.0
06-02-2020,9838,1,1,10.0
13-04-2020,830,5,2,20.0
06-06-2020,5209,8,1,100.0
03-04-2020,4681,9,2,20.0
11-07-2020,4206,6,2,100.0
13-11-2020,5279,8,1,100.0
05-02-2020,2574,6,1,50.0
01-10-2020,1998,9,2,20.0
04-11-2020,4321,5,1,10.0
25-12-2020,7485,6,1,50.0
13-11-2020,2382,3,1,30.0
16-12-2020,1463,11,1,25.0
19-06-2020,6893,1,1,10.0
23-02-2020,5110,2,1,20.0
26-05-2020,7653,7,2,120.0
13-12-2020,3887,3,2,60.0
07-01-2020,9891,11,1,25.0
25-03-2020,9148,6,1,50.0
09-10-2020,4942,8,1,100.0
22-01-2020,1396,2,1,20.0
18-01-2020,9919,1,2,20.0
01-11-2020,533,8,1,100.0
24-04-2020,2995,5,2,20.0
20-11-2020,945,11,1,25.0
15-01-2020,3392,9,2,20.0
25-01-2020,1793,9,2,20.0
30-11-2020,7680,1,1,10.0
14-01-2020,5350,8,2,200.0
24-03-2020,6487,7,1,60.0
09-04-2020,8732,1,2,20.0
02-07-2020,8220,9,2,20.0
14-12-2020,6882,3,2,60.0
02-10-2020,8900,10,2,50.0
23-03-2020,7158,10,2,50.0
21-12-2020,9712,1,1,10.0
25-07-2020,8376,2,1,20.0
14-08-2020,6375,2,2,40.0
26-03-2020,9651,11,2,50.0
20-04-2020,6928,5,2,20.0
04-01-2020,6901,6,1,50.0
16-12-2020,7035,4,1,40.0
12-09-2020,7362,7,2,120.0
16-02-2020,4415,2,2,40.0
18-02-2020,4952,11,2,50.0
25-02-2020,6494,10,1,25.0
17-08-2020,1861,10,2,50.0
15-06-2020,7878,8,2,200.0
20-02-2020,4191,10,1,25.0
13-03-2020,6762,4,1,40.0
24-07-2020,2019,5,2,20.0
29-11-2020,1855,11,2,50.0
06-12-2020,6724,10,1,25.0
26-12-2020,3942,2,2,40.0
17-06-2020,930,6,1,50.0
27-01-2020,8676,11,1,25.0
31-08-2020,8918,2,1,20.0
18-10-2020,9703,1,1,10.0
14-01-2020,7867,3,1,30.0
01-05-2020,3719,4,1,40.0
23-12-2020,2754,8,1,100.0
09-09-2020,1563,6,2,100.0
05-01-2020,290,1,1,10.0
15-11-2020,1950,10,2,50.0
30-05-2020,9724,7,1,60.0
29-02-2020,6940,4,2,80.0
28-10-2020,878,3,2,60.0
11-03-2020,750,2,1,20.0
09-07-2020,2261,10,1,25.0
24-08-2020,6006,9,1,10.0
15-04-2020,4611,7,2,120.0
31-08-2020,4037,9,2,20.0
12-03-2020,7717,1,2,20.0
25-04-2020,8322,5,2,20.0
01-09-2020,883,9,1,10.0
20-09-2020,2673,5,2,20.0
23-08-2020,9867,5,1,10.0
16-09-2020,8273,1,1,10.0
21-09-2020,5663,9,1,10.0
21-01-2020,6161,2,1,20.0
06-08-2020,2967,11,2,50.0
05-09-2020,4274,7,1,60.0
06-03-2020,8686,3,1,30.0
30-05-2020,631,5,2,20.0
07-03-2020,3338,9,2,20.0
20-02-2020,6785,8,1,100.0
16-02-2020,691,7,2,120.0
11-06-2020,8117,4,2,80.0
24-12-2020,3500,8,1,100.0
17-02-2020,100,9,1,10.0
25-11-2020,5690,6,2,100.0
17-02-2020,2116,6,2,100.0
28-10-2020,3835,8,2,200.0
27-09-2020,2934,10,1,25.0
11-11-2020,3284,5,2,20.0
01-04-2020,4449,10,2,50.0
22-09-2020,6794,5,1,10.0
10-04-2020,2793,10,2,50.0
23-08-2020,6010,5,1,10.0
15-06-2020,8399,4,1,40.0
12-07-2020,8648,4,1,40.0
22-04-2020,9140,9,2,20.0
27-04-2020,6738,6,2,100.0
17-05-2020,3139,6,1,50.0
03-10-2020,3769,10,1,25.0
31-12-2020,341,3,1,30.0
16-01-2020,1095,10,1,25.0
21-04-2020,4461,9,1,10.0
17-02-2020,6452,5,1,10.0
08-04-2020,9409,11,1,25.0
03-08-2020,9934,6,2,100.0
14-12-2020,6780,7,1,60.0
17-04-2020,5283,9,1,10.0
03-04-2020,3531,10,2,50.0
19-05-2020,6845,4,1,40.0
07-10-2020,1431,9,1,10.0
25-03-2020,5040,4,1,40.0
10-08-2020,2387,11,2,50.0
01-06-2020,5700,5,1,10.0
22-04-2020,6262,10,1,25.0
11-11-2020,1130,10,1,25.0
06-02-2020,259,8,1,100.0
02-09-2020,3235,10,1,25.0
18-03-2020,1507,10,2,50.0
07-05-2020,1574,8,1,100.0
11-01-2020,6922,10,2,50.0
29-05-2020,1682,6,2,100.0
10-03-2020,6954,3,2,60.0
24-07-2020,1526,11,2,50.0
24-12-2020,2335,7,2,120.0
19-12-2020,6428,2,1,20.0
20-08-2020,5398,3,2,60.0
12-04-2020,5328,5,2,20.0
14-05-2020,112,7,1,60.0
17-06-2020,3717,11,2,50.0
03-04-2020,7386,8,1,100.0
20-07-2020,1111,7,2,120.0
18-04-2020,4789,8,2,200.0
08-12-2020,3398,4,2,80.0
13-04-2020,2250,4,2,80.0
01-10-2020,2930,3,1,30.0
07-04-2020,7871,4,2,80.0
19-06-2020,1697,3,1,30.0
13-10-2020,428,3,2,60.0
01-11-2020,5439,3,1,30.0
28-02-2020,7679,10,2,50.0
07-09-2020,9047,6,1,50.0
23-06-2020,2077,7,2,120.0
14-04-2020,6108,7,2,120.0
28-01-2020,7979,11,1,25.0
05-04-2020,7940,2,2,40.0
02-09-2020,6972,10,1,25.0
01-04-2020,9974,1,1,10.0
14-06-2020,399,1,1,10.0
28-10-2020,5828,9,1,10.0
24-09-2020,696,4,1,40.0
09-05-2020,1935,9,2,20.0
11-01-2020,5642,9,1,10.0
25-10-2020,8060,7,1,60.0
23-08-2020,2117,2,2,40.0
26-09-2020,1581,11,1,25.0
11-02-2020,8481,10,2,50.0
18-10-2020,5859,6,2,100.0
10-02-2020,7158,7,1,60.0
30-09-2020,5569,9,2,20.0
28-08-2020,1547,10,1,25.0
07-09-2020,4336,5,1,10.0
28-09-2020,3848,10,1,25.0
05-11-2020,2525,2,1,20.0
04-09-2020,2905,2,1,20.0
11-06-2020,5545,8,2,200.0
23-10-2020,3675,3,1,30.0
18-03-2020,5502,8,2,200.0
13-06-2020,2419,2,1,20.0
14-09-2020,1578,8,2,200.0
19-01-2020,4216,6,2,100.0
01-07-2020,6961,9,1,10.0
25-01-2020,1907,9,1,10.0
30-10-2020,2697,1,2,20.0
16-01-2020,8061,2,2,40.0
03-05-2020,1302,5,2,20.0
08-10-2020,4080,3,1,30.0
06-12-2020,5502,7,2,120.0
30-08-2020,3025,2,1,20.0
25-12-2020,9930,11,2,50.0
18-08-2020,5281,5,2,20.0
23-04-2020,6150,4,1,40.0
07-02-2020,8653,11,2,50.0
07-09-2020,3857,8,1,100.0
09-01-2020,7000,10,2,50.0
06-11-2020,3595,9,2,20.0
05-12-2020,4007,10,2,50.0
25-03-2020,8852,9,1,10.0
07-06-2020,1190,2,2,40.0
08-11-2020,7885,5,1,10.0
30-09-2020,1749,2,1,20.0
07-03-2020,8119,7,1,60.0
26-01-2020,4360,5,2,20.0
24-10-2020,8484,5,2,20.0
29-11-2020,3509,7,1,60.0
25-04-2020,7523,7,1,60.0
17-10-2020,5471,1,2,20.0
15-08-2020,7643,11,1,25.0
17-10-2020,1540,5,2,20.0
27-09-2020,8349,11,1,25.0
19-11-2020,2605,1,2,20.0
26-09-2020,3806,9,1,10.0
19-02-2020,1672,8,2,200.0
19-03-2020,2604,4,1,40.0
01-02-2020,3441,5,2,20.0
09-10-2020,51,10,2,50.0
16-12-2020,2539,11,2,50.0
25-02-2020,5859,3,1,30.0
29-06-2020,4502,1,1,10.0
17-01-2020,2579,6,1,50.0
17-07-2020,6113,3,2,60.0
24-10-2020,2622,5,1,10.0
04-10-2020,4204,6,2,100.0
19-07-2020,4234,7,2,120.0
21-12-2020,4512,5,2,20.0
19-03-2020,9261,2,1,20.0
08-02-2020,4693,2,1,20.0
15-11-2020,8068,5,1,10.0
27-09-2020,8107,8,2,200.0
05-03-2020,9457,1,2,20.0
25-08-2020,7460,8,2,200.0
02-08-2020,5939,1,1,10.0
05-12-2020,9913,10,1,25.0
15-02-2020,7205,10,1,25.0
21-07-2020,7759,3,2,60.0
06-07-2020,7156,8,1,100.0
17-06-2020,1270,8,1,100.0
13-01-2020,2342,7,2,120.0
01-07-2020,2807,2,1,20.0
01-07-2020,2153,5,1,10.0
21-11-2020,3813,10,2,50.0
07-02-2020,3627,7,2,120.0
14-12-2020,8771,9,2,20.0
06-02-2020,6213,1,1,10.0
19-04-2020,2736,4,1,40.0
26-07-2020,4352,2,1,20.0
08-10-2020,1551,1,1,10.0
09-09-2020,8222,6,1,50.0
24-09-2020,6334,6,2,100.0
12-04-2020,5494,11,2,50.0
10-08-2020,6346,4,1,40.0
25-07-2020,9465,1,2,20.0
11-09-2020,6845,7,1,60.0
26-05-2020,1404,9,1,10.0
28-08-2020,1012,5,2,20.0
04-06-2020,7467,4,2,80.0
02-04-2020,7576,6,1,50.0
